id,carat,cut,color,clarity,depth,table,x,y,z,price
140735,0.3,Good,E,SI1,63.2,55.0,4.25,4.24,2.68,675
153157,0.36,Premium,E,VS1,61.3,58.0,4.62,4.58,2.82,1097
80916,2.08,Premium,H,SI1,62.7,58.0,8.12,8.17,5.1,16669
85517,0.71,Ideal,E,VS1,61.6,56.0,5.74,5.77,3.54,3235
43079,0.35,Premium,E,SI2,60.9,58.0,4.49,4.55,2.75,630
48724,0.31,Very Good,G,VVS1,63.1,57.0,4.35,4.31,2.73,878
5780,0.57,Ideal,G,VVS2,61.9,56.0,5.31,5.35,3.3,2129
90539,0.28,Very Good,G,VVS2,62.3,55.0,4.15,4.17,2.59,522
27993,0.28,Ideal,F,VS1,61.2,57.0,4.2,4.24,2.58,605
134718,1.55,Premium,J,VS1,61.6,59.0,7.44,7.38,4.57,7055
2598,1.01,Premium,H,SI1,61.1,60.0,6.5,6.43,3.95,4829
88384,0.41,Ideal,F,SI1,62.3,57.0,4.73,4.77,2.96,705
60356,0.5,Ideal,E,SI1,61.8,56.0,5.13,5.15,3.18,1397
14473,0.75,Very Good,H,SI2,62.6,54.0,5.78,5.82,3.64,2171
24235,0.77,Ideal,D,SI2,61.7,56.0,5.85,5.91,3.63,2709
14910,1.0,Premium,F,VS2,61.8,58.0,6.39,6.34,3.93,6529
150016,0.56,Ideal,F,VS2,61.2,55.0,5.31,5.34,3.25,1722
55856,0.3,Very Good,G,VS2,62.1,57.0,4.26,4.3,2.66,431
64793,1.07,Very Good,E,SI2,62.4,56.0,6.52,6.56,4.08,4586
82250,1.27,Ideal,H,SI2,62.2,56.0,6.9,6.95,4.32,5055
178113,1.02,Very Good,G,VS2,63.1,59.0,6.37,6.42,4.03,6416
56873,1.23,Ideal,I,SI2,61.5,57.0,6.9,6.93,4.25,5394
11744,0.9,Good,F,SI2,63.2,62.0,6.01,6.09,3.83,3267
96548,0.31,Ideal,I,SI1,62.5,55.0,4.34,4.37,2.72,436
103501,0.3,Very Good,F,IF,62.9,58.0,4.26,4.28,2.68,896
41971,1.21,Ideal,I,SI2,62.7,57.0,6.8,6.82,4.27,5269
134164,0.27,Very Good,F,VVS2,61.9,58.0,4.1,4.14,2.55,575
81426,0.8,Ideal,F,VS2,62.3,55.0,5.88,5.93,3.67,3521
26980,1.01,Very Good,F,VS2,63.2,59.0,6.33,6.39,4.02,8907
71591,0.43,Premium,F,VS2,62.1,59.0,4.83,4.79,3.0,931
124615,0.33,Ideal,D,SI1,61.9,54.0,4.5,4.53,2.78,781
149582,0.7,Ideal,E,SI1,60.5,58.0,5.72,5.77,3.48,2648
105384,0.9,Ideal,G,SI1,61.6,56.0,6.22,6.23,3.83,3823
186484,0.5,Ideal,I,SI1,62.5,55.0,5.12,5.07,3.18,925
165099,1.07,Very Good,I,SI1,62.1,59.0,6.5,6.54,4.05,4235
48453,0.4,Ideal,E,SI2,62.1,57.0,4.71,4.74,2.93,700
158722,1.58,Good,G,VS1,63.9,62.0,7.32,7.38,4.71,14192
151927,0.32,Good,D,SI1,63.7,55.0,4.33,4.37,2.77,589
116607,1.01,Very Good,F,SI2,62.1,58.0,6.4,6.46,3.99,4416
127569,0.3,Premium,F,VS2,61.0,60.0,4.33,4.29,2.63,776
56135,0.35,Ideal,G,VS1,61.0,56.0,4.54,4.58,2.79,746
44750,0.55,Ideal,G,VS2,61.4,55.0,5.29,5.28,3.24,1609
47791,1.51,Premium,J,VS2,61.2,59.0,7.32,7.45,4.5,7404
191052,1.2,Ideal,I,SI2,61.4,56.0,6.85,6.81,4.19,5249
177598,0.54,Premium,F,VS2,60.0,59.0,5.24,5.31,3.16,1654
186494,0.5,Ideal,E,SI2,61.9,56.0,5.08,5.06,3.14,1184
36820,0.7,Premium,G,SI2,61.6,58.0,5.75,5.78,3.55,2268
149783,1.23,Ideal,H,VS2,61.5,56.0,6.85,6.89,4.24,6683
84834,1.1,Ideal,H,SI1,61.6,56.0,6.6,6.7,4.1,4838
76242,1.02,Ideal,G,VS2,62.9,57.0,6.4,6.45,4.03,5960
52121,1.21,Ideal,F,VS2,61.0,57.0,6.87,6.93,4.21,9694
91773,0.71,Premium,D,SI1,60.3,59.0,5.82,5.77,3.48,2845
8820,1.01,Premium,E,SI1,60.8,61.0,6.41,6.46,3.91,5027
40037,1.07,Ideal,G,VS1,61.9,57.0,6.56,6.51,4.05,7792
16320,1.01,Premium,H,SI1,62.0,60.0,6.47,6.39,3.98,4616
172415,1.01,Ideal,D,SI2,61.1,57.0,6.49,6.46,3.97,4751
174539,0.3,Premium,G,VS1,62.1,58.0,4.32,4.34,2.69,605
166049,1.0,Good,F,SI2,63.6,59.0,6.24,6.31,3.99,3936
179811,1.0,Very Good,F,SI1,59.3,63.0,6.54,6.59,3.88,5272
35647,0.78,Premium,D,VS1,61.0,60.0,5.98,5.93,3.63,3950
33828,0.78,Very Good,F,SI2,63.4,61.0,5.76,5.79,3.66,2058
192173,0.71,Premium,D,SI1,62.9,56.0,5.8,5.77,3.63,2719
91088,1.54,Ideal,I,IF,60.3,60.0,7.49,7.5,4.52,13819
61824,0.44,Ideal,G,IF,61.7,55.0,4.88,4.91,3.02,1433
18170,0.52,Ideal,G,VVS2,62.0,56.0,5.13,5.18,3.2,1908
36388,1.21,Ideal,G,VS2,61.7,57.0,6.88,6.84,4.23,8225
70909,0.4,Premium,D,SI2,62.7,60.0,4.64,4.69,2.93,695
89240,0.31,Ideal,D,SI2,61.9,54.0,4.37,4.4,2.72,593
1465,1.02,Premium,H,SI1,62.8,58.0,6.45,6.34,4.0,4246
127917,0.3,Ideal,G,VVS2,61.6,56.0,4.27,4.3,2.64,660
29548,1.5,Premium,F,VS2,61.8,58.0,7.3,7.26,4.5,13453
126212,0.41,Premium,E,VS1,62.2,58.0,4.74,4.78,2.95,1058
140910,2.05,Ideal,G,SI1,61.8,57.0,8.12,8.16,5.03,18787
46784,1.2,Good,G,VVS2,63.3,60.0,6.72,6.68,4.25,8442
120627,0.52,Very Good,H,VS2,62.3,60.0,5.13,5.16,3.21,1197
73643,0.41,Very Good,G,VVS2,61.4,56.0,4.79,4.82,2.95,1107
48499,0.78,Premium,E,SI2,60.3,58.0,5.99,5.94,3.62,2375
68745,1.01,Premium,H,SI2,62.2,57.0,6.48,6.44,4.02,3923
145788,0.7,Very Good,I,VS2,63.8,60.0,5.58,5.61,3.58,1867
130591,0.59,Ideal,E,SI1,61.5,58.0,5.38,5.41,3.32,1692
188399,0.32,Premium,G,VS1,60.4,61.0,4.42,4.37,2.66,828
84369,0.33,Premium,H,IF,61.5,61.0,4.42,4.38,2.71,1114
27404,1.07,Very Good,G,VS2,62.0,54.0,6.59,6.63,4.09,6659
81301,0.4,Very Good,I,IF,63.6,57.0,4.67,4.66,2.97,1014
172999,0.4,Ideal,E,VS2,62.4,54.0,4.71,4.74,2.95,942
75979,0.52,Ideal,E,SI2,62.3,57.0,5.13,5.16,3.2,1097
36338,1.04,Premium,E,VS1,62.0,58.0,6.51,6.45,4.02,7588
166127,0.31,Premium,F,VS2,61.6,58.0,4.33,4.37,2.68,625
75003,0.4,Ideal,G,SI1,61.4,55.0,4.77,4.74,2.93,970
161459,1.01,Very Good,G,SI1,62.9,58.0,6.34,6.41,4.0,5132
128969,0.3,Premium,G,VS1,61.3,60.0,4.29,4.27,2.63,776
124590,0.35,Premium,I,SI1,60.5,60.0,4.6,4.52,2.75,606
84769,0.32,Ideal,H,VS2,62.3,56.0,4.37,4.4,2.73,505
82917,1.2,Very Good,G,VS2,63.3,57.0,6.77,6.7,4.26,6853
68383,0.5,Ideal,E,SI2,61.3,54.0,5.09,5.14,3.14,1320
104920,1.04,Premium,G,VS2,62.5,58.0,6.5,6.46,4.05,6499
65644,0.35,Premium,D,SI1,60.6,58.0,4.58,4.55,2.77,874
8791,1.01,Premium,D,SI2,62.7,59.0,6.38,6.34,3.99,4672
147583,1.56,Very Good,G,SI2,63.2,60.0,7.3,7.36,4.65,8873
124811,2.06,Very Good,J,SI2,60.8,60.0,8.21,8.28,5.01,12210
102873,1.22,Very Good,H,VS1,62.4,59.0,6.82,6.79,4.24,8099
13090,1.34,Ideal,G,VS2,61.7,56.0,7.12,7.04,4.37,9401
47840,1.56,Ideal,F,SI2,61.4,58.0,7.45,7.38,4.56,8709
173720,1.2,Ideal,G,VS1,62.5,57.0,6.79,6.73,4.22,8988
187011,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.4,2.72,756
132329,1.08,Premium,G,VS1,62.3,59.0,6.58,6.52,4.08,6608
33542,1.01,Premium,J,SI1,62.1,59.0,6.42,6.4,3.99,4257
18813,0.73,Very Good,E,VS1,62.2,59.0,5.73,5.77,3.58,3041
31320,0.42,Ideal,D,SI1,60.9,56.0,4.85,4.84,2.95,810
25293,0.5,Ideal,I,SI1,62.3,55.0,5.08,5.11,3.17,1142
127382,0.71,Ideal,F,SI1,61.3,56.0,5.73,5.78,3.53,2821
40207,1.2,Ideal,G,VVS2,62.0,56.0,6.83,6.77,4.22,8743
168291,0.74,Very Good,G,SI1,60.2,57.0,5.88,5.95,3.55,2387
31850,0.34,Ideal,G,IF,62.1,54.0,4.49,4.47,2.78,988
79848,1.04,Ideal,E,SI1,62.2,55.0,6.46,6.42,4.01,5740
153171,1.28,Ideal,G,VS1,61.1,55.0,7.04,7.01,4.3,9799
130260,0.9,Ideal,I,SI2,61.9,56.0,6.18,6.22,3.85,3496
133880,0.44,Very Good,E,VS1,63.2,60.0,4.85,4.8,3.04,1155
71849,2.21,Premium,H,SI2,62.4,59.0,8.38,8.32,5.19,11209
69494,1.54,Premium,I,VS1,62.1,59.0,7.43,7.38,4.6,10055
587,0.26,Ideal,E,VVS1,62.3,56.0,4.07,4.1,2.54,769
33248,0.3,Ideal,E,VVS2,61.4,56.0,4.36,4.38,2.68,599
187272,0.36,Ideal,E,VVS1,61.8,56.0,4.57,4.6,2.84,1056
14469,2.08,Very Good,I,SI2,63.0,56.0,8.15,8.1,5.11,13956
145853,1.5,Good,H,SI1,61.5,62.0,7.26,7.24,4.48,9075
21518,0.4,Ideal,E,VS2,61.0,57.0,4.78,4.75,2.91,975
55312,1.52,Premium,E,SI2,61.8,59.0,7.37,7.31,4.55,10428
35618,0.31,Good,I,VS1,63.4,59.0,4.28,4.29,2.72,472
145111,0.31,Premium,F,SI1,61.5,59.0,4.3,4.33,2.66,625
110801,0.5,Premium,E,VS2,62.7,59.0,5.1,5.06,3.18,1746
63669,0.9,Ideal,H,SI2,61.1,57.0,6.3,6.32,3.85,3945
169053,0.42,Ideal,D,SI1,61.4,56.0,4.83,4.8,2.96,921
149955,1.01,Ideal,H,SI1,61.3,57.0,6.5,6.43,3.97,4558
118135,0.71,Very Good,H,SI1,63.2,57.0,5.66,5.62,3.56,2147
120527,1.04,Very Good,G,VS2,61.7,55.0,6.47,6.53,4.01,6349
136880,1.31,Premium,G,VS1,62.9,58.0,7.03,6.96,4.38,9115
5505,1.51,Ideal,I,VS1,62.1,57.0,7.36,7.3,4.56,11310
176857,0.7,Ideal,I,VS2,61.9,56.0,5.68,5.73,3.53,2322
13511,0.3,Ideal,F,VS2,62.2,54.0,4.32,4.36,2.7,605
10089,1.0,Very Good,F,VS2,59.5,55.0,6.54,6.56,3.9,6785
40897,1.03,Fair,G,SI1,65.4,60.0,6.35,6.3,4.14,4838
46296,0.55,Ideal,G,VVS2,60.6,56.0,5.32,5.3,3.22,2112
172972,1.01,Very Good,G,VS2,63.2,58.0,6.41,6.34,4.03,5882
12146,0.26,Premium,H,VS1,61.8,58.0,4.11,4.13,2.55,473
40307,0.83,Ideal,E,VS2,61.2,57.0,6.06,6.11,3.72,4126
115502,0.3,Ideal,H,VVS1,63.0,57.0,4.29,4.26,2.7,878
74893,0.4,Ideal,G,VS2,62.2,54.0,4.74,4.76,2.95,823
34716,0.4,Very Good,E,VS2,60.8,58.0,4.74,4.77,2.89,840
48709,0.53,Very Good,E,VS1,60.9,56.0,5.22,5.28,3.19,1636
119108,0.33,Ideal,I,SI1,62.0,53.0,4.42,4.44,2.76,427
23387,0.3,Good,F,VVS1,63.1,56.0,4.33,4.3,2.72,785
71052,1.2,Ideal,I,VS1,62.1,57.0,6.79,6.82,4.22,5324
60498,0.4,Ideal,G,VVS2,62.3,57.0,4.79,4.76,2.96,1050
65447,0.59,Ideal,E,SI2,61.5,54.0,5.43,5.47,3.35,1178
135529,2.1,Premium,F,SI2,61.8,57.0,8.27,8.19,5.05,17673
75810,0.42,Premium,H,VS1,62.1,55.0,4.81,4.79,2.98,992
36734,1.29,Very Good,J,VS2,61.5,59.0,6.95,6.98,4.29,5460
104381,2.02,Premium,G,SI2,61.6,60.0,8.06,8.14,4.98,12012
138872,0.7,Very Good,F,SI1,60.1,57.0,5.74,5.77,3.46,2497
94496,1.0,Good,H,SI1,58.0,62.0,6.56,6.58,3.81,4570
71335,0.44,Ideal,E,VS1,62.0,55.0,4.89,4.87,3.02,1017
30061,0.51,Premium,G,VS2,62.4,59.0,5.13,5.09,3.19,1605
132906,0.54,Ideal,G,SI1,61.1,55.0,5.28,5.32,3.23,1319
77934,1.07,Very Good,G,VS2,62.6,58.0,6.53,6.56,4.09,6139
188902,0.33,Ideal,G,IF,61.8,55.0,4.45,4.47,2.76,917
121938,0.31,Ideal,E,VS2,61.6,56.0,4.35,4.33,2.67,642
129343,1.1,Very Good,I,SI1,61.5,56.0,6.65,6.7,4.1,5037
22608,0.32,Ideal,H,VS2,61.5,56.0,4.39,4.41,2.71,505
2671,0.55,Ideal,F,SI2,59.9,57.0,5.35,5.39,3.22,1279
160371,1.05,Ideal,G,VS2,61.3,56.0,6.59,6.56,4.03,6419
114838,1.01,Ideal,F,VVS2,62.2,57.0,6.41,6.44,4.0,8643
154212,0.5,Ideal,E,VS2,61.7,56.0,5.15,5.12,3.17,1629
168934,0.38,Ideal,D,VVS2,61.6,56.0,4.68,4.64,2.87,1257
126196,1.02,Very Good,F,SI2,63.4,58.0,6.33,6.38,4.03,4258
92461,0.56,Ideal,E,SI1,61.7,54.0,5.31,5.34,3.28,1438
153061,0.36,Premium,D,VS2,60.5,60.0,4.65,4.61,2.8,852
145201,0.4,Premium,G,VVS2,60.9,58.0,4.77,4.8,2.91,943
48989,1.0,Premium,H,SI1,61.2,59.0,6.41,6.39,3.92,4722
137290,0.34,Very Good,G,VVS2,61.4,61.0,4.49,4.52,2.76,730
170085,0.93,Premium,G,SI1,62.6,58.0,6.22,6.19,3.88,3960
117201,0.58,Premium,E,SI1,62.2,55.0,5.36,5.32,3.32,1736
26306,0.58,Ideal,D,VS2,62.1,56.0,5.36,5.31,3.31,2098
181758,0.32,Premium,H,SI1,61.6,60.0,4.39,4.42,2.71,591
41168,2.04,Very Good,I,VS2,63.2,57.0,8.08,8.14,5.11,17051
74075,1.54,Premium,G,VS2,61.4,59.0,7.45,7.5,4.59,11294
34943,0.9,Ideal,H,VS2,61.6,57.0,6.16,6.19,3.81,4140
66668,0.25,Good,E,VS1,63.3,60.0,4.01,4.03,2.55,404
190181,0.31,Ideal,D,VVS2,62.3,56.0,4.33,4.31,2.69,739
123156,0.7,Very Good,I,SI1,62.0,59.0,5.69,5.73,3.54,2016
151473,2.14,Ideal,I,SI1,61.9,58.0,8.26,8.21,5.09,15843
72099,0.42,Ideal,F,SI1,62.7,55.0,4.78,4.81,3.01,737
185013,0.9,Good,I,VS1,63.1,59.0,6.1,6.14,3.86,3377
22349,0.7,Premium,G,VS2,59.8,59.0,5.8,5.76,3.47,2397
47054,0.3,Ideal,D,VVS1,61.8,56.0,4.3,4.33,2.67,953
13500,0.3,Ideal,E,VS2,62.0,56.0,4.32,4.34,2.68,844
184005,1.01,Very Good,G,SI1,63.3,59.0,6.35,6.38,4.03,4698
57917,0.7,Very Good,I,VVS2,62.8,58.0,5.62,5.66,3.54,2711
134828,0.34,Premium,H,VS1,61.3,58.0,4.5,4.47,2.74,765
134146,0.3,Ideal,D,VVS2,61.7,56.0,4.32,4.35,2.67,752
76585,0.6,Premium,G,SI1,61.9,58.0,5.44,5.35,3.34,1401
169906,0.56,Ideal,G,VS1,61.6,54.0,5.31,5.27,3.25,1941
61443,0.31,Ideal,D,VS2,61.8,56.0,4.38,4.35,2.69,924
100033,0.4,Ideal,G,VS2,61.2,55.0,4.74,4.78,2.92,800
93947,0.52,Premium,E,VS2,60.8,58.0,5.18,5.16,3.14,1743
86577,1.7,Premium,E,SI2,61.8,58.0,7.68,7.63,4.74,10137
62131,1.51,Premium,D,SI2,62.5,58.0,7.3,7.32,4.57,12897
114229,1.12,Very Good,H,SI1,61.4,56.0,6.68,6.71,4.11,5047
74571,0.31,Very Good,I,VS1,63.0,55.0,4.32,4.34,2.73,489
46965,0.52,Ideal,E,VS2,61.0,56.0,5.2,5.17,3.17,1820
39102,0.34,Ideal,D,VS2,60.6,55.0,4.55,4.52,2.74,1033
171657,0.34,Ideal,G,VVS1,61.2,57.0,4.51,4.53,2.76,870
158355,0.44,Premium,G,SI1,61.1,60.0,4.87,4.84,2.97,990
77825,0.71,Premium,F,VS2,60.4,60.0,5.75,5.73,3.48,2816
36283,1.2,Very Good,I,VS1,62.5,60.0,6.64,6.71,4.18,5865
118785,1.03,Very Good,F,SI2,61.3,60.0,6.45,6.54,3.98,4592
73693,1.66,Ideal,H,VS2,62.4,57.0,7.58,7.54,4.71,12641
117431,1.24,Ideal,D,SI1,61.9,57.0,6.89,6.85,4.25,7567
188780,1.0,Very Good,G,VS2,62.9,57.0,6.41,6.34,4.0,6132
146776,0.51,Ideal,D,SI1,60.0,57.0,5.22,5.24,3.14,1600
114703,1.18,Premium,I,SI1,62.6,59.0,6.73,6.79,4.23,5559
190076,0.73,Ideal,D,SI2,61.3,56.0,5.83,5.86,3.57,2528
12427,0.3,Premium,E,VS2,62.0,58.0,4.27,4.3,2.66,844
52818,1.03,Premium,F,VS2,62.8,58.0,6.46,6.43,4.04,6925
132338,0.51,Ideal,D,SI2,63.0,56.0,5.06,5.02,3.17,1210
76437,0.7,Ideal,G,SI1,62.0,57.0,5.69,5.73,3.54,2302
73192,1.01,Premium,I,VS2,60.5,59.0,6.53,6.51,3.94,4196
116611,0.34,Good,H,VS2,64.0,54.0,4.5,4.46,2.86,689
125896,0.5,Very Good,E,VS1,63.3,56.0,5.01,5.06,3.19,2092
139368,1.18,Ideal,G,VS1,62.0,54.0,6.82,6.79,4.23,9123
167565,1.0,Very Good,D,SI2,62.9,57.0,6.36,6.41,4.01,4123
135524,0.32,Very Good,H,SI1,62.0,58.0,4.34,4.36,2.7,421
111946,0.72,Premium,E,SI1,61.6,59.0,5.74,5.71,3.52,2516
193471,1.09,Very Good,G,VS2,62.6,55.0,6.58,6.61,4.12,6653
50822,0.55,Ideal,D,VS2,60.9,56.0,5.31,5.28,3.23,1935
99219,1.03,Premium,F,SI2,62.1,59.0,6.44,6.39,3.99,3220
110489,0.35,Very Good,J,VS2,63.5,57.0,4.48,4.51,2.86,509
130913,0.72,Ideal,F,VS2,61.4,56.0,5.76,5.8,3.55,2929
86693,1.7,Ideal,I,SI1,62.6,56.0,7.57,7.64,4.76,11156
140277,0.56,Good,E,SI1,61.6,62.0,5.34,5.36,3.29,1595
127653,0.71,Ideal,J,VS1,61.5,57.0,5.77,5.73,3.54,2166
6342,0.4,Very Good,F,SI1,63.2,58.0,4.68,4.72,2.97,667
94325,0.41,Ideal,E,VS1,61.8,55.0,4.75,4.78,2.95,943
74011,0.32,Premium,F,VS2,60.1,62.0,4.43,4.4,2.65,828
190866,1.06,Ideal,F,SI1,62.0,56.0,6.59,6.52,4.06,5645
124410,0.33,Ideal,G,VS1,62.0,54.0,4.44,4.43,2.75,681
24974,0.31,Ideal,G,VVS1,61.9,56.0,4.38,4.34,2.7,789
159996,1.01,Premium,G,VS2,61.5,59.0,6.42,6.44,3.96,5958
35351,1.01,Premium,G,SI1,62.9,62.0,6.35,6.28,3.97,4274
123035,1.51,Ideal,G,VS2,62.6,57.0,7.29,7.33,4.58,12907
85281,0.3,Very Good,E,VVS1,62.3,56.0,4.27,4.3,2.67,725
83198,0.3,Ideal,D,VS1,61.6,56.0,4.32,4.34,2.66,814
39358,1.01,Ideal,E,SI1,62.5,57.0,6.48,6.45,4.04,4791
96588,0.33,Ideal,F,SI2,61.6,56.0,4.49,4.46,2.75,576
54951,0.91,Premium,G,SI2,62.1,59.0,6.22,6.17,3.84,3816
110835,1.17,Ideal,F,SI1,61.7,57.0,6.77,6.73,4.17,7075
32623,0.91,Premium,F,SI1,61.9,59.0,6.18,6.21,3.83,4184
161019,2.24,Premium,D,SI2,61.7,58.0,8.42,8.36,5.18,17448
58017,0.24,Ideal,F,VS2,62.3,55.0,3.94,3.98,2.46,417
155259,1.02,Good,H,SI1,63.7,58.0,6.37,6.32,4.04,3524
35036,1.51,Ideal,E,VS2,62.5,57.0,7.26,7.33,4.55,14119
97847,1.06,Good,F,SI2,64.2,57.0,6.41,6.31,4.13,3101
112504,2.19,Premium,J,SI1,59.6,60.0,8.43,8.36,5.01,12823
128178,0.28,Very Good,H,SI2,59.4,63.0,4.25,4.28,2.54,467
56038,1.5,Premium,G,SI1,61.4,59.0,7.37,7.32,4.5,9310
161381,1.26,Premium,H,SI1,62.0,59.0,6.91,6.85,4.27,5583
174295,0.31,Very Good,F,VVS1,62.9,56.0,4.27,4.31,2.7,840
2964,1.14,Ideal,E,SI2,61.8,55.0,6.7,6.74,4.15,5649
81690,1.0,Ideal,F,SI2,62.2,56.0,6.36,6.43,3.98,4480
70224,0.36,Premium,F,VS1,61.5,58.0,4.6,4.57,2.83,886
62608,0.3,Ideal,G,VVS2,62.3,57.0,4.28,4.24,2.66,878
109262,0.73,Premium,E,VS2,60.7,60.0,5.84,5.82,3.54,2852
32232,0.24,Ideal,G,VS2,61.8,54.0,4.02,4.07,2.49,404
96687,1.5,Very Good,D,SI2,63.4,56.0,7.19,7.26,4.59,10863
173190,1.06,Ideal,G,SI2,62.7,54.0,6.57,6.51,4.1,4916
28635,0.33,Good,D,SI2,63.2,56.0,4.41,4.42,2.78,487
186338,0.9,Ideal,F,SI1,62.3,56.0,6.2,6.23,3.87,4783
21666,0.25,Ideal,E,VVS2,60.8,56.0,4.09,4.12,2.48,498
181277,1.21,Very Good,G,VS1,60.8,56.0,6.9,7.02,4.22,9932
171150,1.06,Ideal,H,VS1,61.9,55.0,6.54,6.57,4.06,7118
59763,0.53,Ideal,H,VS1,61.4,55.0,5.21,5.23,3.2,1395
148749,0.6,Premium,F,VS2,58.6,58.0,5.65,5.58,3.29,2234
192819,1.03,Ideal,F,SI2,62.9,57.0,6.38,6.37,4.01,4441
50547,0.31,Premium,E,SI1,62.8,58.0,4.4,4.38,2.76,698
112608,1.52,Ideal,I,SI1,62.3,55.0,7.34,7.37,4.58,8644
189440,0.37,Ideal,E,SI1,61.3,56.0,4.62,4.64,2.84,791
39678,0.29,Very Good,G,VVS1,62.6,56.0,4.24,4.28,2.67,586
97396,0.53,Premium,G,VS1,62.1,59.0,5.18,5.15,3.21,1607
34614,0.74,Premium,E,VS1,60.8,60.0,5.81,5.78,3.51,3325
8649,0.59,Ideal,G,VS2,61.0,57.0,5.46,5.42,3.32,1642
166167,0.41,Premium,D,SI2,62.2,58.0,4.7,4.75,2.94,827
5067,0.7,Ideal,H,VVS2,60.7,57.0,5.73,5.76,3.49,2893
7709,0.57,Ideal,F,VS1,61.8,57.0,5.3,5.3,3.28,1922
168929,0.31,Ideal,H,VVS1,62.7,56.0,4.31,4.32,2.71,707
51325,0.5,Ideal,F,VS2,61.9,56.0,5.14,5.11,3.17,1599
60423,0.54,Ideal,F,SI1,61.9,55.0,5.22,5.26,3.24,1563
71393,0.55,Premium,F,VS1,61.0,61.0,5.25,5.29,3.21,1980
15066,1.51,Premium,H,VS1,61.5,60.0,7.29,7.36,4.5,10852
121232,0.7,Ideal,F,VS1,60.6,57.0,5.7,5.74,3.46,2596
187094,0.51,Premium,G,VVS1,60.7,58.0,5.2,5.24,3.17,1925
23325,0.3,Premium,D,SI1,62.9,59.0,4.27,4.22,2.67,591
55568,0.8,Ideal,D,VS2,62.0,54.0,5.93,5.96,3.69,3373
83598,0.32,Premium,E,SI2,60.5,59.0,4.37,4.39,2.65,454
107638,0.39,Ideal,G,VVS1,61.9,54.0,4.67,4.7,2.9,1096
29902,1.13,Good,I,SI1,63.3,58.0,6.6,6.65,4.19,4460
54310,1.21,Premium,I,VS2,61.1,59.0,6.85,6.91,4.2,5577
130374,1.27,Ideal,J,VS2,62.0,56.0,6.96,6.93,4.29,6147
4328,0.3,Premium,E,SI1,61.9,60.0,4.29,4.32,2.67,675
92278,1.52,Premium,G,VS2,62.6,58.0,7.44,7.36,4.63,13063
86254,1.02,Good,H,SI2,61.6,60.0,6.49,6.46,3.99,4521
48159,0.8,Fair,D,SI1,62.1,58.0,5.93,5.89,3.69,3473
69841,0.42,Ideal,G,VS2,62.2,54.0,4.83,4.79,2.99,847
104814,0.27,Ideal,E,VVS2,62.1,57.0,4.12,4.16,2.56,622
164368,0.91,Good,I,VS2,64.0,59.0,5.98,6.05,3.84,3353
92467,0.23,Ideal,E,VVS2,62.1,56.0,3.99,4.02,2.5,530
84935,0.43,Ideal,D,VS1,60.6,57.0,4.89,4.92,2.97,1327
172238,0.34,Ideal,I,SI1,62.6,54.0,4.5,4.52,2.83,589
178570,0.3,Ideal,E,VS2,62.6,56.0,4.3,4.33,2.7,604
134934,0.24,Ideal,I,VVS1,62.4,57.0,4.02,4.03,2.5,413
182322,1.0,Premium,F,SI1,62.4,58.0,6.4,6.33,3.96,4665
110216,0.51,Good,G,SI1,63.2,54.0,5.15,5.12,3.25,1199
65722,0.9,Very Good,E,SI2,62.6,63.0,6.1,6.05,3.8,2969
151534,1.05,Premium,G,I1,62.2,60.0,6.48,6.44,4.01,3001
131013,0.5,Very Good,E,SI1,60.8,56.0,5.09,5.11,3.1,1624
48514,0.39,Ideal,G,IF,61.2,55.0,4.7,4.73,2.89,1300
14316,1.51,Good,I,VS1,62.8,60.0,7.25,7.3,4.57,8975
192751,1.5,Very Good,E,SI2,62.2,58.0,7.31,7.28,4.54,9815
9750,0.57,Ideal,G,VS1,61.7,55.0,5.33,5.37,3.3,1667
96071,0.32,Good,G,SI1,63.8,57.0,4.39,4.35,2.78,612
112113,1.01,Very Good,F,VS2,63.2,56.0,6.3,6.38,4.0,6204
191193,0.32,Premium,G,VS2,61.3,60.0,4.39,4.41,2.69,561
40938,0.41,Very Good,D,SI1,61.9,59.0,4.73,4.78,2.94,774
128632,1.0,Very Good,E,SI1,63.5,61.0,6.4,6.32,4.04,5485
50663,0.38,Ideal,H,VVS2,61.7,55.8,4.65,4.68,2.88,717
11378,1.01,Premium,E,SI2,59.6,60.0,6.52,6.46,3.9,3639
191570,0.55,Ideal,E,SI1,61.4,56.0,5.28,5.32,3.25,1565
69706,1.68,Ideal,J,VVS1,61.3,55.0,7.67,7.64,4.69,12179
186284,0.9,Ideal,G,SI1,61.9,55.0,6.18,6.25,3.84,4318
185527,0.7,Ideal,H,VS2,62.5,57.0,5.67,5.7,3.55,2397
120709,1.01,Fair,G,VS2,62.7,60.0,6.29,6.34,3.96,5759
89782,0.57,Ideal,F,VS2,60.2,57.0,5.36,5.4,3.24,1760
27133,1.2,Ideal,G,SI1,62.7,57.0,6.72,6.75,4.23,5439
128107,1.02,Very Good,G,SI1,62.0,56.0,6.42,6.47,4.0,4786
97428,1.02,Very Good,F,SI2,62.9,56.0,6.43,6.41,4.03,4586
117570,1.16,Ideal,I,VS2,62.0,55.0,6.7,6.8,4.19,6318
66917,1.01,Premium,G,VS2,62.2,58.0,6.4,6.36,3.97,6449
77071,1.02,Ideal,G,SI1,60.6,59.0,6.52,6.49,3.94,4718
